lat,lon,corine,class,id
48.68076646224925,15.027137235986242,3,3,118
47.236040541207444,14.507407227997238,4,4,119
47.814624235432404,16.709750587429962,2,5,120
47.36055095045891,11.967603469254712,3,4,121
46.977151199383854,13.37422105611999,5,4,122
47.320929004427704,13.967271170210404,5,5,123
46.99293744197975,14.619892414426843,5,5,124
47.332709545299075,11.612498510562373,4,4,125
46.758186886600086,13.156204493183747,4,4,126
47.59788160138863,12.81280153844448,5,5,127
46.8175248235335,15.538645200104403,3,3,128
48.788772090757824,15.466352866749197,3,4,129
46.8118416035592,14.296770629193691,4,4,130
46.66254514839647,14.243900473132568,4,4,131
48.134935634842144,15.904229761249836,4,4,132
48.304791044109606,15.480987997840309,4,3,133
47.26323216537934,15.083338310073852,4,4,134
47.41311013335888,12.712832813681391,4,4,135
47.52653153192899,14.224795056340188,4,4,136
48.13454327997787,14.493232106362301,3,3,137
48.49756110201994,16.164933642957934,3,3,138
46.928812757417674,12.617627081737863,4,4,139
48.14570461621138,16.81735347696234,3,3,140
48.73915734413166,16.17823606896754,3,3,141
46.75808030480728,13.575169342084203,3,3,142
47.831911035730485,14.777318256800033,4,4,143
48.013627604592905,13.272005699948124,4,4,144
47.159091376002756,14.066658659410852,1,3,145
47.80986726849839,16.46990135744634,3,3,146
47.77343107224436,16.09161023984735,4,3,147
46.802721254343076,12.719963681661945,4,4,148
47.115798951036,9.728787933297227,1,4,149
48.12986194288207,15.594223784809568,4,3,150
47.832947262946135,14.691819814578011,3,4,151
47.9348488508613,15.551501766574882,4,4,152
47.1115476181211,11.46781436295829,4,4,153
47.33438683263245,9.713849922610986,4,4,154
46.861062438687796,13.793913373025902,5,5,155
47.93873199479774,16.3918846508597,3,3,156
47.46292171746411,11.8630317955913,4,4,157
46.949751965346564,15.830169789109037,3,3,158
48.25613069753354,15.616969497078466,3,3,159
46.72825678809315,15.384166840490181,3,4,160
47.002208618430274,14.805334174953718,5,4,161
47.807134859274896,16.127595339369645,3,3,162
47.693743017399385,14.773521980966672,4,4,163
46.68651760764724,12.553935728667678,4,4,164
47.66770167887166,13.664557075640397,4,4,165
47.3216060752336,10.053805193183974,4,5,166
47.14227585010995,11.247221404578333,5,5,167
47.22257504515386,15.995261049257143,3,3,168
48.57196738980712,15.353270529037923,3,3,169
48.48771099971724,16.095071247987928,1,3,170
48.31227810826181,16.638496923816355,1,1,171
46.76859600314129,12.804168589558302,6,6,172
48.161746850977906,16.663381698403708,3,3,173
48.093471201732385,12.910950941773544,4,4,174
48.84127695070377,15.730228017400753,4,3,175
47.74285868644189,15.919169144230441,4,4,176
47.125062189191986,15.078785414218505,4,4,177
47.44672552987904,12.55963257946964,5,5,178
48.152545591938335,15.612424319178398,3,3,179
48.10359679170101,14.045528517799745,3,3,180
46.69634703026036,15.232244385928855,3,4,181
47.37874027091158,12.747150801490388,4,4,182
46.57268672945659,13.891653193392997,4,4,183
47.3432453904419,14.08615088020756,4,5,184
48.03109029976132,14.473765615343671,3,3,185
46.79823150440385,15.906984743309065,3,3,186
46.75711893196623,13.860055839828876,4,4,187
47.76303968276825,14.758340740630514,4,4,188
47.09773910087509,11.333332986759554,4,4,189
47.62258208675942,16.134829352835393,4,4,190
46.84624676876325,14.314178028499672,4,4,191
47.6021733114562,9.797654352675469,3,3,192
47.46249247611375,10.588874781596514,5,4,193
46.69995543012485,13.759052761926549,4,5,194
47.061522347111605,15.430744823851821,1,1,195
48.49707641228062,13.53124454332947,3,3,196
48.21662111016631,15.2532911644622,2,2,197
46.907616793278216,13.021254734613882,4,4,198
47.544055886570455,14.769431844238559,4,4,199
47.410903622289126,11.45720906705359,5,5,200
48.69134556553749,15.740644488434016,3,3,201
47.03899987169431,14.621005746209903,4,4,202
48.54933182516747,14.467850702412157,3,3,203
47.194681500518676,13.881281609738581,4,4,204
47.11263521776807,11.535276709216317,5,5,205
48.416774114612686,14.966606209766212,4,4,206
46.93793385862079,9.942837463301323,5,5,207
47.01041185668243,13.879391339728413,4,4,208
47.301548418778395,11.139302127102946,4,4,209
47.02290870082519,10.089124008167248,5,5,210
48.902876525565034,15.523498514343785,3,3,211
47.463024028056736,14.801198445368422,4,4,212
47.22256921120579,11.988079137240149,5,5,213
47.46074186599216,13.510425696431472,4,4,214
46.686444194840526,15.75090746972203,4,3,215
48.50849101096929,13.583267216890667,4,3,216
47.20846188824456,10.5682372805036,5,5,217
47.78315894554063,13.135596270759038,4,4,218
48.530958266557995,13.774050559908599,4,4,219
48.539259637510646,16.340710731536763,3,3,220
46.78080543937495,13.692630557599252,4,4,221
48.49660320706085,13.721791163645218,3,3,222
47.93116374597932,16.665831323045712,4,4,223
46.873260106713495,11.039352463244283,5,5,224
47.13107110592232,11.264545270575194,5,5,225
47.18450793935966,11.71870488060226,3,5,226
47.500838845452044,15.346220128440764,4,4,227
47.358609259266856,15.561222470886667,4,4,228
46.53390940382804,14.458691377146115,3,4,229
48.58042954627039,14.780887686298405,4,4,230
47.51317807322086,12.235650994021121,3,3,231
47.24559561847079,15.996418405463164,3,3,232
47.06318164017587,10.761325520504062,5,4,233
48.120089148454404,16.90171233812102,3,3,234
47.97934515882134,16.15398292234337,4,4,235
47.45610991846403,11.40464047653396,5,5,236
48.13433683474955,16.40338158037584,3,3,237
46.9683048613588,14.753915043495589,4,4,238
47.826329126331295,16.282637549171277,3,3,239
46.55694099970544,14.459173742073686,4,4,240
48.06322377729422,14.6978145766731,3,3,241
48.20864569316923,13.754106344397893,3,3,242
47.30849957664214,15.135647088523852,4,4,243
47.69089148699079,13.067723107829867,3,4,244
47.10257306198403,16.19177781244673,3,3,245
48.520571604441635,16.16619517643056,4,3,246
47.194294243275245,12.715408067882084,2,5,247
47.07970763756238,12.83477120671812,6,6,248
48.14860370048787,14.20100917236542,3,3,249
46.72801372526617,15.953879745126759,3,3,250
48.694112521222046,15.60159926941493,3,3,251
47.74873572897391,13.443082301942876,4,4,252
47.967437747954655,13.152034844323579,3,3,253
46.98836587078583,13.07126995766714,5,5,254
46.442428252255844,14.39013306268152,6,5,255
48.4446761481417,14.569401881187176,4,4,256
47.58722137031048,16.16701366066105,3,4,257
46.98142182506364,14.619614382752816,4,4,258
47.167717550843264,15.874225620879136,4,3,259
47.453464017278016,12.033118873194514,4,4,260
47.16726794271724,16.364274880097028,4,4,261
47.45674703963825,14.30852696435828,5,5,262
46.70147146871621,14.897530447686277,3,3,263
48.80746401795026,15.693779264614017,3,3,264
47.00210390833546,11.85896546778594,6,6,265
47.045401078433216,13.778653051947499,4,4,266
47.78851275371192,15.938519625402096,4,4,267
48.01869851455442,15.950021148179317,3,3,268
47.47999650820986,12.389250525967201,3,3,269
48.12999542872756,16.954048131389435,4,4,270
47.015322169533036,11.235367068693252,5,5,271
47.40319437012541,13.187931164955,4,3,272
47.08487036186764,14.6389802589251,4,4,273
48.42262891037981,15.918519076935779,3,3,274
46.790234731617986,10.925492928324067,6,6,275
47.483443709471494,10.502780663235285,4,4,276
47.823315233351785,14.52055258926997,4,4,277
47.60927517933377,13.885583156248888,5,4,278
47.03474308786787,13.323725135308287,6,6,279
48.90744529029154,15.261680999107188,3,3,280
48.62623081514254,16.536965284814734,4,3,281
47.50688403317114,13.221632861353855,6,6,282
48.50089098334547,14.692028611137536,4,4,283
46.73498822225561,13.072526241690545,3,3,284
47.432889724903916,12.271276101151656,5,4,285
47.42179011148249,16.327950273968728,4,4,286
47.55193413423094,15.688532786303453,4,4,287
48.043952642968925,15.24693676497017,3,3,288
48.02498528439339,13.134665793015365,3,3,289
48.10880281918898,15.49010798876678,4,3,290
48.52010210307085,13.531331556921597,3,3,291
47.31751098352634,15.288420646402944,4,4,292
47.397432808938625,16.377491360806694,3,4,293
47.0731459467914,10.69337237420868,4,4,294
48.07951920971498,14.199861674018058,3,3,295
48.696162852971334,14.731960715965712,4,4,296
47.72359770716589,14.040388939248677,6,6,297
48.73905201356837,14.976830646317099,4,4,298
48.275291690156145,15.18644553860038,3,3,299
47.10068891714937,10.894508406256104,5,5,300
47.34320820015898,10.425528952051245,4,5,301
47.41645407921807,10.591273907048828,4,4,302
47.15072591790564,15.586272690727382,3,4,303
47.307412704518796,15.20335916634396,4,4,304
47.592229888329406,9.849449544530566,3,3,305
47.15992281370039,12.749582695959742,7,7,306
48.11726247630419,13.271877904361663,4,3,307
47.309111278210665,10.444352659146396,5,5,308
47.52817990057713,12.694465699001325,4,4,309
48.32130834163582,15.809830394547635,1,1,310
47.041952928952036,12.346511926470654,6,6,311
48.58658955727289,14.138941624680836,4,4,312
47.40772951264273,10.710552869916313,4,4,313
47.49205013528551,11.488307224589029,5,4,314
48.41906166401165,14.79367924129724,3,3,315
48.59720563428919,14.260608380595652,4,4,316
47.26803247578115,10.649770814088997,6,6,317
46.87285884546724,12.954281262351973,4,4,318
46.50769357358769,14.741744655355067,5,5,319
47.14301661614026,14.589762344245662,5,4,320
47.39281040703971,16.105665675600083,4,4,321
47.2703287736256,12.139169000663093,5,5,322
46.746812807759916,13.340547072266814,4,4,323
46.763890434062226,14.497049004269442,4,4,324
48.727543031597364,14.976463281064147,4,4,325
47.10361111522172,13.104429939881003,5,5,326
47.241945227641864,13.492793431496667,5,5,327
47.04061274975298,14.469398796127027,3,3,328
47.07863594160739,12.632459314233577,4,5,329
47.573506701606256,16.677236945748096,4,4,330
48.105015681306774,13.753274125473126,3,3,331
48.47202933965632,14.050586407999457,3,3,332
47.828050991556616,16.214273782673875,3,1,333
46.757079070421554,12.804283321082428,6,6,334
46.800110419243566,12.350997538550411,4,4,335
48.67813278060555,15.200931885018774,4,3,336
47.96474640684401,14.146521384019596,3,3,337
48.158553331576634,14.39049714341031,3,3,338
47.540865436986124,13.71478881378949,4,4,339
48.00893427912939,17.13462154248716,3,3,340
47.85681742560007,16.43846761408945,3,3,341
48.081986255530694,13.753089637513604,4,3,342
47.12424309111585,15.753965690279122,3,3,343
47.38570998695612,15.34183378498291,4,4,344
47.909350723961175,12.946705500831033,3,3,345
47.792112429254686,16.69119387748124,5,5,346
47.197437466630674,15.55444909472387,3,3,347
47.60833458677145,14.05587422647824,6,5,348
48.174556504622814,13.598894685211762,4,4,349
46.74539954521025,12.770889838405843,6,5,350
46.92718095770304,15.206835308212943,3,4,351
47.34570206406335,13.306707005924613,3,3,352
47.20630677564208,11.63351811796671,4,4,353
47.21901656552007,13.357490580415776,4,5,354
47.73882779869566,15.560288232487036,4,4,355
47.58576502582893,15.724107398432523,4,4,356
48.60468886679223,14.677398365472504,4,4,357
47.02951180614827,12.245670213194531,6,6,358
48.28252834652703,16.46394418425129,3,3,359
46.9366925739962,15.324908335169203,3,1,360
47.12683238307593,13.441828431181028,5,5,361
48.06872365281303,16.691827161486717,3,3,362
48.27610263291955,15.134713750901003,3,3,363
47.57436485861279,15.076655617106688,4,4,364
47.68244051500038,14.756155872353583,4,4,365
46.95278708079866,12.785506745636049,6,6,366
48.55290826536025,15.751539245719217,4,4,367
46.545753065651795,14.42555182005349,3,3,368
48.23167402812212,13.75429173281061,3,3,369
48.243936007289356,13.30619725191821,3,3,370
47.03473048459374,13.391108036247472,4,4,371
47.63331028745347,13.068017406094585,3,4,372
46.93815852042841,12.331625527382867,4,4,373
46.67638079775125,12.788352595453063,4,4,374
47.14408645955267,14.488493147690575,4,4,375
48.65686046947671,16.67800524148756,3,3,376
48.19615859947252,15.734946322747753,3,3,377
47.09667752487576,15.39839021153558,1,1,378
47.21033421600366,14.743492336431071,1,1,379
47.49881697541973,16.009216096070983,4,4,380
48.38386843392651,14.844551728653334,3,3,381
46.631132707728945,13.674912840806119,4,4,382
47.79974847645476,14.571300926540514,4,4,383
46.50748401755746,14.758422106558664,5,5,384
46.890391464079755,14.516608137220604,1,3,385
47.47120181804095,12.8140599480998,4,4,386
47.88692598353021,13.443364981908001,4,4,387
48.40838187677836,16.038928144364803,3,3,388
47.055049959783105,12.548507141660739,5,5,389
47.64804372097134,16.033868636242527,4,4,390
47.14499140635172,12.277059447721445,5,5,391
47.13903475185485,14.91041840679296,4,4,392
47.61852403887156,14.243385193631962,5,5,393
46.76966051369336,13.541694251139175,3,3,394
47.0481022495544,15.531353273623248,3,3,395
47.1573234975753,15.823047377348859,3,4,396
47.153476824632364,11.98983651501414,5,5,397
47.90967132356205,13.614690454505439,4,4,398
48.37141542013416,16.140746070735574,4,4,399
48.00718812215595,14.559053293175216,3,3,400
48.45971308859505,14.171592841321493,3,3,401
47.02117477056426,15.092223405770687,3,3,402
47.00273505350193,10.191455963835418,5,5,403
48.74497002356873,16.405001865376104,3,3,404
47.08039529829884,16.156841318236612,3,3,405
47.456978899341074,15.820203483919693,4,4,406
48.12966554896828,16.575250364987347,4,4,407
47.04053999822273,10.779280171339497,5,5,408
47.39072699523846,16.19040831004463,4,4,409
47.399242613373886,15.223576871849527,3,1,410
47.03466901409774,13.205805165480403,5,5,411
48.75083172491686,16.61442453275302,4,4,412
48.15452329724195,15.50921768402044,3,3,413
47.65020261087596,15.368988492085794,4,4,414
47.745327117643875,14.228505275516818,4,4,415
48.610044990254245,16.27534687245579,3,4,416
47.002544098424785,11.168504693978722,5,5,417
48.14149765535177,16.954848866245758,1,1,418
47.18104816987075,14.218999189173145,1,3,419
46.760819389051576,14.765167352790359,4,4,420
46.90980310370616,16.06371669035874,4,4,421
47.216564550369796,14.084356046516382,5,5,422
47.483396129628446,11.675539802194567,4,4,423
47.23148701864207,11.091465202056883,5,5,424
47.863229780723124,12.929936185751812,3,3,425
46.779147711116046,14.044692781931806,4,4,426
48.37571038611006,15.380197218883454,4,4,427
47.14093263903971,11.905744284272235,5,5,428
46.95408204447404,13.239643015831051,5,4,429
47.4177152581312,11.932178462881819,4,4,430
47.497897549818845,11.896046989649058,4,4,431
47.668162562317086,13.289477031491328,4,4,432
48.057323841034204,14.079252624761319,3,3,433
47.11657706231291,16.091236208036776,4,4,434
47.36739323578931,12.781182074575844,4,3,435
47.99009309588567,13.683737362934739,3,1,436
47.365690573033504,14.171230441135718,5,5,437
46.91947140888392,15.626944998184575,4,3,438
46.52510773410888,14.141454991230137,1,3,439
47.103659095701374,13.54298814314958,5,5,440
47.98699180069641,16.30888237873194,2,1,441
47.21243848355538,10.737152794916073,4,4,442
47.10790141209271,14.639545933804413,4,4,443
48.56412547933051,15.127409168298676,3,4,444
47.517325165427536,16.19727596225105,3,3,445
48.66903969192671,15.704824662934081,3,3,446
48.54803993384193,15.97684718604755,3,3,447
48.450368684637375,13.773367865492142,4,4,448
46.619921631303214,14.962030606336587,3,3,449
47.48920674372823,14.530030886030366,3,3,450
48.120380275696256,14.733710376120257,1,3,451
47.107863328634295,15.972630296699329,3,3,452
47.76538674370931,14.553407985017337,5,4,453
47.26231753788898,11.530179853070374,3,3,454
48.059233607873026,13.66702152904191,3,3,455
47.03489586621647,10.105251339809788,5,5,456
48.068118355964586,15.79780031523949,3,3,457
46.94101789191377,16.19994193075634,3,3,458
47.437812594150174,13.25573197654894,4,3,459
47.48387299363948,13.425555289307423,4,4,460
47.57658429073741,14.923520801443676,4,4,461
47.59619835187074,12.523371087841266,4,4,462
46.744802661735974,14.010727393858355,4,4,463
47.33570048744501,14.848500682123989,4,4,464
46.80010541118238,15.823172742558004,3,3,465
46.986850182439525,13.98013638187994,5,4,466
46.883473628987645,13.928491585946972,5,5,467
48.15722188760784,14.52815954109464,1,3,468
47.842508024953254,16.540338122510658,3,3,469
47.71363942183907,12.965223014200715,5,5,470
46.928545568098706,15.745073787521903,3,3,471
46.83854581658497,15.640258139198576,3,3,472
47.55437286807402,16.539803054497472,3,3,473
47.63086502457927,12.539872444201965,4,4,474
48.55108716151563,15.83820116022962,3,3,475
47.02481330367974,10.156435510977575,5,5,476
48.56970767977238,16.898087549212512,3,3,477
47.71021045074868,15.832201932454748,4,4,478
47.361092727203015,9.83079028612323,5,5,479
47.64085094723231,14.328977649194984,4,4,480
47.98871175460876,17.047278643565907,4,4,481
47.08192203718355,14.874996146238864,4,4,482
47.529291646665364,13.731709681089532,5,5,483
46.9614095420748,14.316295516486784,3,4,484
48.77763731568939,16.476679636749523,3,3,485
48.73789249127036,13.845429880908325,4,4,486
47.056598157737206,12.818136381950671,5,4,487
47.423511062431245,11.524658571326894,5,5,488
47.46796948634003,14.342705158717331,5,5,489
48.24316621559514,16.2028102961816,4,4,490
46.82651149229285,13.793616766999445,4,4,491
48.668332817556255,15.739569030898622,3,3,492
48.33392238588238,15.11944857434439,3,4,493
48.09334008278605,12.876574949075232,4,4,494
48.27840576445372,13.202679785732697,3,3,495
46.5931707987499,14.276141630936284,1,1,496
46.995319275870045,10.343512169372298,6,5,497
46.87035993914179,14.18026191389506,4,4,498
47.16337479464038,10.165018071522343,5,5,499
47.964625047712666,14.163666312438007,4,4,500
48.1048547363507,12.87647326402404,4,4,501
47.16446148772984,9.809997007079724,1,1,502
47.535673871155176,15.330539463414782,3,3,503
47.29963595474927,13.35752311170552,5,1,504
48.26169206311284,14.44433018230037,3,3,505
48.057642738256355,14.027725548479614,3,3,506
48.65723521922146,13.86200884805425,3,3,507
46.65738072806504,16.017368637341896,3,3,508
48.01592529444194,16.07009238016805,4,4,509
46.86102768713271,12.870410668295785,4,4,510
47.420678118366844,9.894771009674201,3,3,511
47.62926706211616,12.335446313538288,5,5,512
47.27361534379313,9.989036705574202,5,5,513
47.01981861323489,14.216320232061063,4,4,514
47.52953204829637,13.017533516275819,5,5,515
48.723325478442774,15.254783407491056,3,3,516
48.17430076484949,15.010654926171023,4,4,517
47.310054632234795,15.03407387946601,4,4,518
47.709089457546675,15.883362244709028,4,4,519
47.09366381051911,14.858469077147333,4,4,520
46.612920299616505,14.610783039432278,4,3,521
46.64050925732326,14.1097463523998,3,4,522
47.04560307747631,11.672376735475225,6,6,523
47.48107923545122,11.522678495367185,5,5,524
48.104439679123736,13.890807578113833,3,3,525
48.03551067474168,13.85573478816871,3,3,526
47.30842631475252,15.762394682057025,4,4,527
48.33140610501386,14.37674575964952,4,3,528
48.01511008214964,16.104396073022464,4,4,529
47.05980625682443,10.171206641388814,5,5,530
47.05012483103126,10.694518367394295,4,4,531
46.70069553103381,13.440986101677689,4,4,532
48.530604146973026,15.715810797470308,4,4,533
47.61311476689056,16.04911590289114,4,4,534
47.98360560075514,14.609963374298301,3,3,535
47.081442839127796,10.557992608052235,5,5,536
48.96582341026996,15.211418879601984,4,4,537
47.8836422434603,14.213745142756713,3,4,538
48.49665905840708,13.704468900678423,4,4,539
48.560812294800655,16.810663718594864,3,3,540
47.55271303962295,13.59579250566655,4,4,541
46.66267846245877,14.22717312648995,4,4,542
48.43233664054846,15.43435733132352,1,3,543
47.770642238228575,15.698357317183628,4,4,544
47.31819270816235,12.324400525314827,5,5,545
47.26361516179993,13.91583009051523,5,5,546
48.11081041308715,14.561488552811158,3,3,547
47.422232173083785,16.31099334210525,4,4,548
47.15892827555386,12.580735400099904,4,5,549
46.687938967725316,13.876114697107333,4,4,550
48.81936807816479,14.996834330340567,4,4,551
47.345671091717186,13.425321361654644,4,4,552
47.391421367556546,13.05228694448642,3,4,553
47.14803827810837,12.682185133612172,6,6,554
48.91951745278249,15.227193469414527,3,3,555
47.35884793549795,11.832031392635761,3,3,556
48.22155756025934,14.926006564284348,3,4,557
47.19913402642372,11.954874489096222,4,4,558
48.32090968403899,14.255679259541091,1,4,559
48.334958784583904,15.050393105347482,4,4,560
48.13260689565705,16.00738083687523,4,4,561
46.96243069029749,12.482583467896225,5,5,562
48.761076552120954,15.047196871178713,5,4,563
47.75436834541238,15.919736725390532,4,4,564
46.99695627260185,11.505519333419803,4,4,565
48.185522904799804,12.892978649396749,4,4,566
46.95600147279704,15.527552035332254,4,4,567
47.02501976113146,14.822810627510117,4,4,568
48.49480091113274,15.142330806201265,3,3,569
47.33255672462678,10.460020990022718,6,6,570
48.857174829337566,15.50409723456499,3,3,571
47.66693557436837,13.86913785960055,5,5,572
47.10350371563931,11.029382316776044,7,6,573
47.56164552491374,16.2678020161772,4,4,574
46.65266929974108,14.009565674958376,1,1,575
48.606816061205194,16.813767571269,1,3,576
48.62939487694932,14.52171700476383,4,4,577
48.7822553966369,15.16986611195913,3,3,578
47.515465298301656,12.507617163566312,4,4,579
47.28354430722479,15.253305893956648,4,4,580
48.10300944905898,15.782251074888743,4,4,581
46.92305532717554,15.442111782701653,1,4,582
48.44497123698109,16.421820174275048,3,3,583
46.99058874954136,11.859285429756973,6,6,584
47.10380588633726,13.239370648649086,5,5,585
47.10338435395139,13.661063197466328,3,3,586
48.34050908227024,14.618739397468847,3,3,587
46.7314047060169,15.803215100857665,3,3,588
46.94566017299676,10.21166185081105,5,5,589
48.695618650271776,16.071425400114794,3,3,590
48.677007235212464,15.270444618517585,4,4,591
47.01028889433807,12.768072580888262,5,5,592
47.824187135523836,15.888966873205,4,4,593
47.961290844739864,16.410364261505293,1,1,594
48.513745699135555,14.571051895246484,4,3,595
48.42224507548727,15.935807082811055,3,3,596
48.19103404743317,14.597826212105018,4,4,597
48.75232466167279,16.109284544479628,3,3,598
47.25196873350914,12.731646785580322,3,3,599
47.0041217832342,10.241922671915713,5,5,600
47.28623856159025,12.680475723218045,3,3,601
48.53907920014763,14.328919112180893,4,4,602
48.08272218814651,13.39221380669827,4,4,603
47.10535792709114,9.763270694968613,5,5,604
47.30954631444609,15.067932277682258,4,4,605
47.30802189543302,16.270671446031418,3,3,606
48.30521958849433,16.016278473563286,3,3,607
47.62197370864299,13.510960514341445,4,4,608
47.78370324045542,16.143443456955413,3,4,609
47.65327500076842,16.289977248923027,3,3,610
47.955971877827366,13.186361405697467,3,3,611
48.20023984632606,15.52836101504345,3,3,612
48.72594948180131,16.247152218220368,3,3,613
48.16264900854675,13.736525138140507,3,3,614
47.213351125549565,14.473096551076685,3,3,615
47.54825454956597,9.920473746977919,3,4,616
48.30806709059901,14.410799323029545,4,4,617
46.95200238072382,14.030174776366735,4,4,618
48.05538576774739,14.336877301401888,4,1,619
47.63011148701133,12.437657823743558,5,5,620
46.854630462321836,15.960100241772855,4,3,621
48.77155041528179,15.11722417238141,3,3,622
47.945257257941684,14.917590878344589,3,3,623
48.66064686476364,16.939176821212673,5,5,624
46.89908224432536,15.491590785377074,3,3,625
47.4986919223762,15.465138821734238,4,4,626
46.870605206764765,14.146676374206374,4,4,627
47.30240162176588,10.190562635336926,5,5,628
47.541468220239054,13.408645173554339,3,4,629
47.31998537946544,14.119695500804642,5,5,630
47.38049409911576,11.729657531434622,4,4,631
47.782678769475865,12.947647521134655,1,3,632
47.82612924611823,16.71049278849497,5,5,633
47.309801727630195,15.051003159969927,4,4,634
